year,round,driver,team,driver_elo_prior,teammate_quali_gap,gap_to_pole,constructor_pace_prior,prev_quali_position,avg_quali_position_last3,quali_position,grid_position,finish_position,is_dnf,teammate_race_gap,target_quali_rank,target_race_rank
2023,1,NOR,McLaren,1564.5,-0.7199999999999989,1.6730000000000018,0.7856666666666664,7.0,6.333333333333333,11,11,17,1,-3.0,11,17
2023,1,PIA,McLaren,1500.0,0.7199999999999989,2.3930000000000007,0.7856666666666664,11.0,11.0,18,18,20,1,3.0,18,20
2023,1,BOT,Alfa Romeo,1444.5,-0.030000000000001137,1.7349999999999994,1.9109999999999967,18.0,14.0,12,12,8,0,-8.0,12,8
2023,1,ZHO,Alfa Romeo,1354.5,0.030000000000001137,1.7650000000000006,1.9109999999999967,15.0,14.666666666666666,13,13,16,1,8.0,13,16
2023,1,TSU,AlphaTauri,1392.0,0.38900000000001,2.8020000000000067,1.0699999999999932,12.0,14.666666666666666,14,14,11,0,-3.0,14,11
2023,1,DEV,AlphaTauri,1495.5,-0.38900000000001,2.4129999999999967,1.0699999999999932,13.0,13.0,19,19,14,1,3.0,19,14
2023,1,ALB,Williams,1339.5,-0.1910000000000025,1.7530000000000001,1.7483333333333302,19.0,16.333333333333332,15,15,10,0,-2.0,15,10
2023,1,SAR,Williams,1500.0,0.1910000000000025,1.9440000000000026,1.7483333333333302,11.0,11.0,16,16,12,1,2.0,16,12
2023,2,PER,Red Bull Racing,1677.0,-21.688000000000002,0.0,0.06766666666666292,2.0,4.333333333333333,1,1,1,0,-1.0,1,1
2023,2,VER,Red Bull Racing,1758.0,21.688000000000002,21.688000000000002,0.06766666666666292,1.0,1.3333333333333333,15,15,2,0,1.0,15,2
2023,2,LEC,Ferrari,1741.5,-0.5109999999999957,0.15500000000000114,-0.05466666666666716,3.0,5.333333333333333,2,12,7,0,1.0,2,7
2023,2,SAI,Ferrari,1713.0,0.5109999999999957,0.6659999999999968,-0.05466666666666716,4.0,4.333333333333333,5,4,6,0,-1.0,5,6
2023,2,ALO,Aston Martin,1564.5,-0.2149999999999892,0.4650000000000034,0.5896666666666638,5.0,7.666666666666667,3,2,3,0,-17.0,3,3
2023,2,STR,Aston Martin,1327.5,0.2149999999999892,0.6799999999999926,0.5896666666666638,8.0,12.333333333333334,6,5,20,1,17.0,6,20
2023,2,RUS,Mercedes,1623.0,-0.36599999999999966,0.5919999999999987,0.5669999999999978,6.0,5.0,4,3,4,0,-1.0,4,4
2023,2,HAM,Mercedes,1623.0,0.36599999999999966,0.9579999999999984,0.5669999999999978,7.0,6.666666666666667,8,7,5,0,1.0,8,5
2023,2,OCO,Alpine,1494.0,-0.27899999999999636,0.8130000000000024,1.0109999999999957,9.0,7.666666666666667,7,6,8,0,-1.0,7,8
2023,2,GAS,Alpine,1402.5,0.27899999999999636,1.0919999999999987,1.0109999999999957,20.0,16.333333333333332,10,9,9,0,1.0,10,9
2023,2,PIA,McLaren,1488.0,-1.2040000000000077,0.9779999999999944,1.0280000000000011,18.0,18.0,9,8,15,0,-2.0,9,15
2023,2,NOR,McLaren,1563.0,1.2040000000000077,2.182000000000002,1.0280000000000011,11.0,7.333333333333333,19,19,17,0,2.0,19,17
2023,2,HUL,Haas F1 Team,1477.5,-0.18300000000000693,1.1859999999999928,0.8339999999999984,10.0,15.0,11,10,12,0,2.0,11,12
2023,2,MAG,Haas F1 Team,1411.5,0.18300000000000693,1.3689999999999998,0.8339999999999984,17.0,11.333333333333334,13,13,10,0,-2.0,13,10
2023,2,ZHO,Alfa Romeo,1350.0,-0.20700000000000784,1.195999999999998,2.2806666666666664,13.0,15.0,12,11,13,0,-5.0,12,13
2023,2,BOT,Alfa Romeo,1441.5,0.20700000000000784,1.4030000000000058,2.2806666666666664,12.0,16.0,14,14,18,1,5.0,14,18
2023,2,TSU,AlphaTauri,1386.0,-0.3050000000000068,1.6739999999999924,1.2696666666666612,14.0,15.0,16,16,11,0,-3.0,16,11
2023,2,DEV,AlphaTauri,1482.0,0.3050000000000068,1.9789999999999992,1.2696666666666612,19.0,16.0,18,18,14,0,3.0,18,14
2023,2,ALB,Williams,1332.0,-38.51599999999999,1.7289999999999992,1.304666666666667,15.0,15.0,17,17,19,1,3.0,17,19
2023,2,SAR,Williams,1491.0,38.51599999999999,40.24499999999999,1.304666666666667,16.0,16.0,20,20,16,0,-3.0,20,16
2023,3,VER,Red Bull Racing,1750.5,0.0,0.0,0.0,15.0,5.666666666666667,1,1,1,0,-4.0,1,1
2023,3,RUS,Mercedes,1632.0,-0.13599999999999568,0.2360000000000042,0.6360000000000005,4.0,5.333333333333333,2,2,18,1,16.0,2,18
2023,3,HAM,Mercedes,1626.0,0.13599999999999568,0.3719999999999999,0.6360000000000005,8.0,6.666666666666667,3,3,2,0,-16.0,3,2
2023,3,ALO,Aston Martin,1575.0,-0.16900000000001114,0.4069999999999965,0.7433333333333346,3.0,6.333333333333333,4,4,3,0,-1.0,4,3
2023,3,STR,Aston Martin,1333.5,0.16900000000001114,0.5760000000000076,0.7433333333333346,6.0,9.333333333333334,6,6,4,0,1.0,6,4
2023,3,SAI,Ferrari,1720.5,-0.09900000000000375,0.5379999999999967,0.23833333333333448,5.0,4.333333333333333,5,5,12,0,-8.0,5,12
2023,3,LEC,Ferrari,1753.5,0.09900000000000375,0.6370000000000005,0.23833333333333448,2.0,2.6666666666666665,7,7,20,1,8.0,7,20
2023,3,ALB,Williams,1321.5,-0.9480000000000075,0.8769999999999953,1.8953333333333358,17.0,17.0,8,8,19,1,3.0,8,19
2023,3,SAR,Williams,1476.0,0.9480000000000075,1.8250000000000028,1.8953333333333358,20.0,18.0,18,18,16,1,-3.0,18,16
2023,3,GAS,Alpine,1402.5,-0.09300000000000352,0.9429999999999978,1.0316666666666663,10.0,15.666666666666666,9,9,13,1,-1.0,9,13
2023,3,OCO,Alpine,1498.5,0.09300000000000352,1.0360000000000014,1.0316666666666663,7.0,8.0,11,11,14,1,1.0,11,14
2023,3,HUL,Haas F1 Team,1476.0,-0.39400000000000546,1.0030000000000001,1.2293333333333294,11.0,13.0,10,10,7,0,-10.0,10,7
2023,3,MAG,Haas F1 Team,1407.0,0.39400000000000546,1.3970000000000056,1.2293333333333294,13.0,15.333333333333334,14,14,17,1,10.0,14,17
2023,3,TSU,AlphaTauri,1377.0,-0.23599999999999,1.3670000000000044,1.8273333333333284,16.0,14.0,12,12,10,0,-5.0,12,10
2023,3,DEV,AlphaTauri,1470.0,0.23599999999999,1.6029999999999944,1.8273333333333284,18.0,16.666666666666668,15,15,15,1,5.0,15,15
2023,3,NOR,McLaren,1549.5,-0.39799999999999613,1.3870000000000005,1.1986666666666679,19.0,12.333333333333334,13,13,6,0,-2.0,13,6
2023,3,PIA,McLaren,1489.5,0.39799999999999613,1.7849999999999966,1.1986666666666679,9.0,13.5,16,16,8,0,2.0,16,8
2023,3,ZHO,Alfa Romeo,1347.0,-0.17399999999999238,1.808000000000007,1.5050000000000001,12.0,13.333333333333334,17,17,9,0,-2.0,17,9
2023,3,BOT,Alfa Romeo,1435.5,0.17399999999999238,1.9819999999999993,1.5050000000000001,14.0,14.666666666666666,19,19,11,0,2.0,19,11
2023,4,LEC,Ferrari,1758.0,-0.8130000000000024,0.0,0.32833333333333314,7.0,4.0,1,1,3,0,-2.0,1,3
2023,4,SAI,Ferrari,1728.0,0.8130000000000024,0.8130000000000024,0.32833333333333314,5.0,4.666666666666667,4,4,5,0,2.0,4,5
2023,4,VER,Red Bull Racing,1764.0,-0.1039999999999992,0.1880000000000024,0.0,1.0,5.666666666666667,2,2,2,0,1.0,2,2
2023,4,PER,Red Bull Racing,1690.5,0.1039999999999992,0.2920000000000016,0.0,1.0,1.6666666666666667,3,3,1,0,-1.0,3,1
2023,4,HAM,Mercedes,1636.5,-0.47699999999998965,0.9740000000000038,0.4866666666666693,3.0,6.0,5,5,6,0,-2.0,5,6
2023,4,RUS,Mercedes,1644.0,0.47699999999998965,1.4509999999999934,0.4866666666666693,2.0,4.0,11,11,8,0,2.0,11,8
2023,4,ALO,Aston Martin,1584.0,-0.3580000000000041,1.0499999999999972,0.5,4.0,4.0,6,6,4,0,-3.0,6,4
2023,4,STR,Aston Martin,1339.5,0.3580000000000041,1.4080000000000013,0.5,6.0,6.666666666666667,9,9,7,0,3.0,9,7
2023,4,NOR,McLaren,1545.0,-0.3299999999999983,1.078000000000003,1.345999999999999,13.0,14.333333333333334,7,7,9,0,-2.0,7,9
2023,4,PIA,McLaren,1480.5,0.3299999999999983,1.4080000000000013,1.345999999999999,16.0,14.333333333333334,10,10,11,0,2.0,10,11
2023,4,TSU,AlphaTauri,1374.0,-13.700999999999993,1.3780000000000001,1.8179999999999978,12.0,14.0,8,8,10,0,-10.0,8,10
2023,4,DEV,AlphaTauri,1462.5,13.700999999999993,15.078999999999994,1.8179999999999978,15.0,17.333333333333332,20,18,20,1,10.0,20,20
2023,4,OCO,Alpine,1497.0,-3.0549999999999926,1.5949999999999989,1.0106666666666655,11.0,9.0,12,19,15,0,1.0,12,15
2023,4,GAS,Alpine,1404.0,3.0549999999999926,4.6499999999999915,1.0106666666666655,9.0,13.0,19,17,14,0,-1.0,19,14
2023,4,ALB,Williams,1324.5,-0.5769999999999982,1.6149999999999949,1.4529999999999983,8.0,13.333333333333334,13,12,12,0,-4.0,13,12
2023,4,SAR,Williams,1464.0,0.5769999999999982,2.191999999999993,1.4529999999999983,18.0,18.0,15,14,16,0,4.0,15,16
2023,4,BOT,Alfa Romeo,1422.0,-0.38299999999999557,2.0559999999999974,1.579666666666668,19.0,15.0,14,13,18,1,-1.0,14,18
2023,4,ZHO,Alfa Romeo,1336.5,0.38299999999999557,2.438999999999993,1.579666666666668,17.0,14.0,16,15,19,1,1.0,16,19
2023,4,HUL,Haas F1 Team,1476.0,-0.6620000000000061,2.5519999999999925,1.096666666666664,10.0,10.333333333333334,17,20,17,1,4.0,17,17
2023,4,MAG,Haas F1 Team,1401.0,0.6620000000000061,3.2139999999999986,1.096666666666664,14.0,14.666666666666666,18,16,13,0,-4.0,18,13
2023,5,PER,Red Bull Racing,1701.0,0.027000000000001023,0.0,0.06266666666666747,3.0,2.0,1,1,2,0,1.0,1,2
2023,5,VER,Red Bull Racing,1776.0,-0.027000000000001023,-0.027000000000001023,0.06266666666666747,2.0,6.0,9,9,1,0,-1.0,9,1
2023,5,ALO,Aston Martin,1590.0,-1.274000000000001,0.3610000000000042,0.6406666666666657,6.0,4.333333333333333,2,2,3,0,-9.0,2,3
2023,5,STR,Aston Martin,1341.0,1.274000000000001,1.6350000000000051,0.6406666666666657,9.0,7.0,18,18,12,0,9.0,18,12
2023,5,SAI,Ferrari,1737.0,-0.5120000000000005,0.5080000000000098,0.2309999999999993,4.0,4.666666666666667,3,3,5,0,-2.0,3,5
2023,5,LEC,Ferrari,1771.5,0.5120000000000005,1.0200000000000102,0.2309999999999993,1.0,3.3333333333333335,7,7,7,0,2.0,7,7
2023,5,MAG,Haas F1 Team,1389.0,-0.1360000000000099,0.9260000000000019,1.5803333333333285,18.0,15.0,4,4,10,0,-5.0,4,10
2023,5,HUL,Haas F1 Team,1465.5,0.1360000000000099,1.0620000000000118,1.5803333333333285,17.0,12.666666666666666,12,12,15,0,5.0,12,15
2023,5,GAS,Alpine,1390.5,-0.1490000000000009,0.9450000000000074,1.1169999999999998,19.0,12.666666666666666,5,5,8,0,-1.0,5,8
2023,5,OCO,Alpine,1494.0,0.1490000000000009,1.0940000000000083,1.1169999999999998,12.0,10.0,8,8,9,0,1.0,8,9
2023,5,RUS,Mercedes,1642.5,-0.17099999999999227,0.9630000000000081,0.6006666666666689,11.0,5.666666666666667,6,6,4,0,-2.0,6,4
2023,5,HAM,Mercedes,1644.0,0.17099999999999227,1.1340000000000003,0.6006666666666689,5.0,5.333333333333333,13,13,6,0,2.0,13,6
2023,5,BOT,Alfa Romeo,1416.0,-0.527000000000001,0.722999999999999,1.6866666666666674,14.0,15.666666666666666,10,10,13,0,-3.0,10,13
2023,5,ZHO,Alfa Romeo,1327.5,0.527000000000001,1.25,1.6866666666666674,16.0,15.0,14,14,16,0,3.0,14,16
2023,5,ALB,Williams,1320.0,-0.7819999999999965,0.9540000000000077,1.4069999999999965,13.0,12.666666666666666,11,11,14,0,-6.0,11,14
2023,5,SAR,Williams,1456.5,0.7819999999999965,1.7360000000000042,1.4069999999999965,15.0,17.666666666666668,20,20,20,1,6.0,20,20
2023,5,DEV,AlphaTauri,1447.5,-0.034000000000006025,1.554000000000002,1.472999999999999,20.0,17.666666666666668,15,15,18,0,7.0,15,18
2023,5,TSU,AlphaTauri,1377.0,0.034000000000006025,1.588000000000008,1.472999999999999,8.0,12.0,17,17,11,0,-7.0,17,11
2023,5,NOR,McLaren,1549.5,-0.0899999999999892,1.5530000000000115,1.147666666666666,7.0,13.0,16,16,17,0,-2.0,16,17
2023,5,PIA,McLaren,1480.5,0.0899999999999892,1.6430000000000007,1.147666666666666,10.0,11.666666666666666,19,19,19,1,2.0,19,19
2023,6,VER,Red Bull Racing,1777.5,-2.4849999999999994,0.0,0.05366666666666712,9.0,4.0,1,1,1,0,-15.0,1,1
2023,6,PER,Red Bull Racing,1714.5,2.4849999999999994,2.4849999999999994,0.05366666666666712,1.0,1.6666666666666667,20,20,16,1,15.0,20,16
2023,6,ALO,Aston Martin,1602.0,-1.1740000000000066,0.08400000000000318,0.6059999999999993,2.0,4.0,2,2,2,0,-18.0,2,2
2023,6,STR,Aston Martin,1329.0,1.1740000000000066,1.2580000000000098,0.6059999999999993,18.0,11.0,14,14,20,1,18.0,14,20
2023,6,LEC,Ferrari,1776.0,-0.15899999999999181,0.10600000000000875,0.34866666666666885,7.0,5.0,3,6,6,0,-2.0,3,6
2023,6,SAI,Ferrari,1747.5,0.15899999999999181,0.26500000000000057,0.34866666666666885,3.0,4.0,5,4,8,0,2.0,5,8
2023,6,OCO,Alpine,1497.0,-0.38000000000000966,0.1880000000000024,1.1610000000000014,8.0,10.333333333333334,4,3,3,0,-4.0,4,3
2023,6,GAS,Alpine,1398.0,0.38000000000000966,0.568000000000012,1.1610000000000014,5.0,11.0,7,7,7,0,4.0,7,7
2023,6,HAM,Mercedes,1639.5,-0.23900000000000432,0.35999999999999943,0.7243333333333387,13.0,7.0,6,5,4,0,-1.0,6,4
2023,6,RUS,Mercedes,1648.5,0.23900000000000432,0.5990000000000038,0.7243333333333387,6.0,6.333333333333333,8,8,5,0,1.0,8,5
2023,6,TSU,AlphaTauri,1366.5,-0.34600000000000364,0.7169999999999987,1.4330000000000023,17.0,12.333333333333334,9,9,15,1,3.0,9,15
2023,6,DEV,AlphaTauri,1440.0,0.34600000000000364,1.0630000000000024,1.4330000000000023,15.0,16.666666666666668,12,12,12,1,-3.0,12,12
2023,6,NOR,McLaren,1540.5,-0.14099999999999113,0.88900000000001,1.3393333333333384,16.0,12.0,10,10,9,1,-1.0,10,9
2023,6,PIA,McLaren,1467.0,0.14099999999999113,1.0300000000000011,1.3393333333333384,19.0,15.0,11,11,10,1,1.0,11,10
2023,6,ALB,Williams,1318.5,-0.5859999999999985,1.1620000000000061,1.148666666666666,11.0,10.666666666666666,13,13,14,1,-4.0,13,14
2023,6,SAR,Williams,1441.5,0.5859999999999985,1.7480000000000047,1.148666666666666,20.0,17.666666666666668,16,16,18,1,4.0,16,18
2023,6,BOT,Alfa Romeo,1416.0,-0.8979999999999961,1.2600000000000051,1.529000000000001,10.0,14.333333333333334,15,15,11,1,-2.0,15,11
2023,6,ZHO,Alfa Romeo,1321.5,0.8979999999999961,2.1580000000000013,1.529000000000001,14.0,15.666666666666666,19,19,13,1,2.0,19,13
2023,6,MAG,Haas F1 Team,1398.0,-0.009000000000000341,1.9050000000000011,1.493666666666665,4.0,12.0,17,17,19,1,2.0,17,19
2023,6,HUL,Haas F1 Team,1462.5,0.009000000000000341,1.9140000000000015,1.493666666666665,12.0,13.0,18,18,17,1,-2.0,18,17
2023,7,VER,Red Bull Racing,1791.0,-1.0619999999999976,0.0,0.05366666666666712,1.0,4.0,1,1,1,0,-3.0,1,1
2023,7,PER,Red Bull Racing,1699.5,1.0619999999999976,1.0619999999999976,0.05366666666666712,20.0,8.0,11,11,4,0,3.0,11,4
2023,7,SAI,Ferrari,1755.0,-1.3449999999999989,0.4619999999999891,0.20466666666667285,5.0,4.0,2,2,5,0,-6.0,2,5
2023,7,LEC,Ferrari,1786.5,1.3449999999999989,1.806999999999988,0.20466666666667285,3.0,3.6666666666666665,19,19,11,0,6.0,19,11
2023,7,NOR,McLaren,1540.5,-0.8900000000000006,0.519999999999996,1.1733333333333416,10.0,11.0,3,3,17,1,4.0,3,17
2023,7,PIA,McLaren,1465.5,0.8900000000000006,1.4099999999999966,1.1733333333333416,11.0,13.333333333333334,10,9,13,1,-4.0,10,13
2023,7,GAS,Alpine,1402.5,-0.2669999999999959,0.5439999999999969,0.9093333333333362,7.0,10.333333333333334,4,10,10,0,2.0,4,10
2023,7,OCO,Alpine,1506.0,0.2669999999999959,0.8109999999999928,0.9093333333333362,4.0,8.0,7,6,8,0,-2.0,7,8
2023,7,HAM,Mercedes,1645.5,-0.6290000000000049,0.5459999999999923,0.7656666666666704,6.0,8.0,5,4,2,0,-1.0,5,2
2023,7,RUS,Mercedes,1651.5,0.6290000000000049,1.1749999999999972,0.7656666666666704,8.0,8.333333333333334,12,12,3,0,1.0,12,3
2023,7,STR,Aston Martin,1323.0,-0.5130000000000052,0.7219999999999942,0.49833333333333485,14.0,13.666666666666666,6,5,6,0,-1.0,6,6
2023,7,ALO,Aston Martin,1614.0,0.5130000000000052,1.2349999999999994,0.49833333333333485,2.0,3.3333333333333335,9,8,7,0,1.0,9,7
2023,7,HUL,Haas F1 Team,1450.5,-0.8130000000000024,0.9569999999999936,1.7943333333333318,18.0,15.666666666666666,8,7,15,1,-3.0,8,15
2023,7,MAG,Haas F1 Team,1387.5,0.8130000000000024,1.769999999999996,1.7943333333333318,17.0,13.0,17,17,18,1,3.0,17,18
2023,7,ZHO,Alfa Romeo,1308.0,-0.45600000000000307,1.2489999999999952,1.3463333333333338,19.0,16.333333333333332,13,13,9,0,-10.0,13,9
2023,7,BOT,Alfa Romeo,1408.5,0.45600000000000307,1.7049999999999983,1.3463333333333338,15.0,13.0,16,16,19,1,10.0,16,19
2023,7,DEV,AlphaTauri,1437.0,-0.39400000000000546,1.8109999999999928,1.2163333333333337,12.0,15.666666666666666,14,14,14,1,2.0,14,14
2023,7,TSU,AlphaTauri,1368.0,0.39400000000000546,2.2049999999999983,1.2163333333333337,9.0,11.333333333333334,15,15,12,0,-2.0,15,12
2023,7,ALB,Williams,1314.0,-0.6359999999999957,1.7909999999999968,1.2436666666666696,13.0,12.333333333333334,18,18,16,1,-4.0,18,16
2023,7,SAR,Williams,1432.5,0.6359999999999957,2.4269999999999925,1.2436666666666696,16.0,17.0,20,20,20,1,4.0,20,20
2023,8,VER,Red Bull Racing,1804.5,4.899000000000001,0.0,-0.009000000000000341,1.0,3.6666666666666665,1,1,1,0,-5.0,1,1
2023,8,PER,Red Bull Racing,1698.0,-4.899000000000001,-4.899000000000001,-0.009000000000000341,11.0,10.666666666666666,12,12,6,0,5.0,12,6
2023,8,HUL,Haas F1 Team,1453.5,5.424000000000007,1.2439999999999998,1.2626666666666655,8.0,12.666666666666666,2,5,15,1,-2.0,2,15
2023,8,MAG,Haas F1 Team,1377.0,-5.424000000000007,-4.180000000000007,1.2626666666666655,17.0,12.666666666666666,14,13,17,1,2.0,14,17
2023,8,ALO,Aston Martin,1615.5,5.802000000000007,1.4279999999999973,0.3890000000000005,9.0,4.333333333333333,3,2,2,0,-7.0,3,2
2023,8,STR,Aston Martin,1329.0,-5.802000000000007,-4.374000000000009,0.3890000000000005,6.0,12.666666666666666,13,16,9,0,7.0,13,9
2023,8,HAM,Mercedes,1653.0,-0.26600000000000534,1.7689999999999912,0.6229999999999999,5.0,8.0,4,3,3,0,-16.0,4,3
2023,8,RUS,Mercedes,1648.5,0.26600000000000534,2.0349999999999966,0.6229999999999999,12.0,8.666666666666666,5,4,19,1,16.0,5,19
2023,8,OCO,Alpine,1510.5,5.0589999999999975,2.086999999999989,0.5590000000000023,7.0,6.333333333333333,6,6,8,0,-4.0,6,8
2023,8,GAS,Alpine,1411.5,-5.0589999999999975,-2.9720000000000084,0.5590000000000023,4.0,5.333333333333333,17,15,12,0,4.0,17,12
2023,8,NOR,McLaren,1551.0,-3.3029999999999973,2.1880000000000024,0.9873333333333392,3.0,9.666666666666666,7,7,13,0,2.0,7,13
2023,8,PIA,McLaren,1465.5,3.3029999999999973,5.491,0.9873333333333392,10.0,13.333333333333334,9,8,11,0,-2.0,9,11
2023,8,SAI,Ferrari,1767.0,8.679000000000002,3.435999999999993,0.3586666666666692,2.0,3.3333333333333335,8,11,5,0,1.0,8,5
2023,8,LEC,Ferrari,1773.0,-8.679000000000002,-5.243000000000009,0.3586666666666692,19.0,9.666666666666666,11,10,4,0,-1.0,11,4
2023,8,ALB,Williams,1302.0,-4.612000000000009,-7.13300000000001,1.302333333333337,18.0,14.0,10,9,7,0,-13.0,10,7
2023,8,SAR,Williams,1417.5,4.612000000000009,-2.521000000000001,1.302333333333337,20.0,18.666666666666668,19,18,20,1,13.0,19,20
2023,8,BOT,Alfa Romeo,1399.5,-1.5210000000000008,-4.037000000000006,1.077333333333333,16.0,13.666666666666666,15,14,10,0,-6.0,15,10
2023,8,ZHO,Alfa Romeo,1303.5,1.5210000000000008,-2.5160000000000053,1.077333333333333,13.0,15.333333333333334,20,20,16,1,6.0,20,16
2023,8,TSU,AlphaTauri,1360.5,-0.39100000000000534,-3.112000000000009,1.3606666666666645,15.0,13.666666666666666,16,19,14,0,-4.0,16,14
2023,8,DEV,AlphaTauri,1431.0,0.39100000000000534,-2.7210000000000036,1.3606666666666645,14.0,13.666666666666666,18,17,18,1,4.0,18,18
2023,9,VER,Red Bull Racing,1818.0,-62.297,0.0,-1.6330000000000002,1.0,1.0,1,1,1,0,-2.0,1,1
2023,9,PER,Red Bull Racing,1695.0,62.297,62.297,-1.6330000000000002,12.0,14.333333333333334,15,15,3,0,2.0,15,3
2023,9,LEC,Ferrari,1771.5,-0.14200000000001012,0.04799999999998761,-1.5583333333333371,11.0,11.0,2,2,2,0,-4.0,2,2
2023,9,SAI,Ferrari,1770.0,0.14200000000001012,0.18999999999999773,-1.5583333333333371,8.0,5.0,3,3,6,0,4.0,3,6
2023,9,NOR,McLaren,1555.5,-0.9470000000000027,0.2669999999999959,1.1990000000000027,7.0,6.666666666666667,4,4,4,0,-12.0,4,4
2023,9,PIA,McLaren,1467.0,0.9470000000000027,1.2139999999999986,1.1990000000000027,9.0,10.0,13,13,16,1,12.0,13,16
2023,9,HAM,Mercedes,1662.0,-0.6089999999999947,0.42799999999999727,0.891666666666661,4.0,5.0,5,5,8,0,1.0,5,8
2023,9,RUS,Mercedes,1656.0,0.6089999999999947,1.036999999999992,0.891666666666661,5.0,8.333333333333334,11,11,7,0,-1.0,11,7
2023,9,STR,Aston Martin,1324.5,-0.018000000000000682,0.5019999999999953,-1.1893333333333374,13.0,11.0,6,6,9,0,4.0,6,9
2023,9,ALO,Aston Martin,1626.0,0.018000000000000682,0.519999999999996,-1.1893333333333374,3.0,4.666666666666667,7,7,5,0,-4.0,7,5
2023,9,HUL,Haas F1 Team,1465.5,-0.8810000000000002,0.6989999999999981,-0.43933333333333735,2.0,9.333333333333334,8,8,20,1,2.0,8,20
2023,9,MAG,Haas F1 Team,1371.0,0.8810000000000002,1.5799999999999983,-0.43933333333333735,14.0,16.0,19,19,18,1,-2.0,19,18
2023,9,GAS,Alpine,1401.0,-0.28300000000000125,0.7789999999999964,-0.7466666666666697,17.0,9.333333333333334,9,9,10,0,-4.0,9,10
2023,9,OCO,Alpine,1516.5,0.28300000000000125,1.0619999999999976,-0.7466666666666697,6.0,5.666666666666667,12,12,14,1,4.0,12,14
2023,9,ALB,Williams,1302.0,-0.125,1.431999999999988,-1.3933333333333355,10.0,13.666666666666666,10,10,11,0,-2.0,10,11
2023,9,SAR,Williams,1404.0,0.125,1.556999999999988,-1.3933333333333355,19.0,18.333333333333332,18,18,13,1,2.0,18,13
2023,9,BOT,Alfa Romeo,1392.0,-0.13799999999999102,1.2890000000000015,-0.5093333333333353,15.0,15.333333333333334,14,14,15,1,3.0,14,15
2023,9,ZHO,Alfa Romeo,1288.5,0.13799999999999102,1.4269999999999925,-0.5093333333333353,20.0,17.333333333333332,17,17,12,1,-3.0,17,12
2023,9,TSU,AlphaTauri,1351.5,-0.18999999999999773,1.3930000000000007,-0.19466666666667246,16.0,13.333333333333334,16,16,19,1,2.0,16,19
2023,9,DEV,AlphaTauri,1419.0,0.18999999999999773,1.5829999999999984,-0.19466666666667246,18.0,14.666666666666666,20,20,17,1,-2.0,20,17
2023,10,VER,Red Bull Racing,1831.5,-3.2480000000000047,0.0,-1.6330000000000002,1.0,1.0,1,1,1,0,-5.0,1,1
2023,10,PER,Red Bull Racing,1687.5,3.2480000000000047,3.2480000000000047,-1.6330000000000002,15.0,12.666666666666666,15,15,6,0,5.0,15,6
2023,10,NOR,McLaren,1564.5,-0.13100000000000023,0.24099999999999966,0.9916666666666648,4.0,4.666666666666667,2,2,2,0,-2.0,2,2
2023,10,PIA,McLaren,1462.5,0.13100000000000023,0.3719999999999999,0.9916666666666648,13.0,10.666666666666666,3,3,4,0,2.0,3,4
2023,10,LEC,Ferrari,1783.5,-0.012000000000000455,0.4159999999999968,-1.5776666666666774,2.0,10.666666666666666,4,4,9,0,-1.0,4,9
2023,10,SAI,Ferrari,1780.5,0.012000000000000455,0.42799999999999727,-1.5776666666666774,3.0,4.333333333333333,5,5,10,0,1.0,5,10
2023,10,RUS,Mercedes,1654.5,-0.055999999999997385,0.4350000000000023,0.9143333333333269,11.0,9.333333333333334,6,6,5,0,2.0,6,5
2023,10,HAM,Mercedes,1669.5,0.055999999999997385,0.49099999999999966,0.9143333333333269,5.0,4.666666666666667,7,7,3,0,-2.0,7,3
2023,10,ALB,Williams,1302.0,-1.5010000000000048,0.8100000000000023,-1.3033333333333417,10.0,12.666666666666666,8,8,8,0,-3.0,8,8
2023,10,SAR,Williams,1392.0,1.5010000000000048,2.311000000000007,-1.3033333333333417,18.0,19.0,14,14,11,0,3.0,14,11
2023,10,ALO,Aston Martin,1630.5,-1.2759999999999962,0.9390000000000072,-1.0500000000000067,7.0,6.333333333333333,9,9,7,0,-7.0,9,7
2023,10,STR,Aston Martin,1330.5,1.2759999999999962,2.2150000000000034,-1.0500000000000067,6.0,8.333333333333334,12,12,14,0,7.0,12,14
2023,10,GAS,Alpine,1402.5,-1.2670000000000101,0.9689999999999941,-0.5496666666666717,9.0,10.0,10,10,18,1,-2.0,10,18
2023,10,OCO,Alpine,1513.5,1.2670000000000101,2.236000000000004,-0.5496666666666717,12.0,8.333333333333334,13,13,20,1,2.0,13,20
2023,10,HUL,Haas F1 Team,1468.5,-3.4819999999999993,2.176000000000002,-0.8413333333333384,8.0,6.0,11,11,13,0,-6.0,11,13
2023,10,MAG,Haas F1 Team,1357.5,3.4819999999999993,5.658000000000001,-0.8413333333333384,19.0,16.666666666666668,19,19,19,1,6.0,19,19
2023,10,BOT,Alfa Romeo,1386.0,-0.32500000000000284,3.078000000000003,-0.4996666666666698,14.0,15.0,15,20,12,0,-3.0,15,12
2023,10,ZHO,Alfa Romeo,1278.0,0.32500000000000284,3.403000000000006,-0.4996666666666698,17.0,16.666666666666668,17,17,15,0,3.0,17,15
2023,10,TSU,AlphaTauri,1342.5,-0.48799999999999955,3.305000000000007,0.030666666666661513,16.0,15.666666666666666,16,16,16,0,-1.0,16,16
